startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1716030270808,1716030270879,GET_mainPage,71,1,0,200
1716030270784,1716030270881,GET_mainPage,97,1,0,200
1716030270797,1716030270896,GET_mainPage,99,1,0,200
1716030270818,1716030270896,GET_mainPage,78,1,0,200
1716030270826,1716030270917,GET_mainPage,91,1,0,200
1716030270838,1716030270917,GET_mainPage,79,1,0,200
1716030270848,1716030270927,GET_mainPage,79,1,0,200
1716030270858,1716030270927,GET_mainPage,69,1,0,200
1716030270897,1716030270953,GET_category,56,1,0,200
1716030270885,1716030270963,GET_mainPage,78,1,0,200
1716030270866,1716030270963,GET_mainPage,97,1,0,200
1716030270880,1716030270968,GET_category,88,1,0,200
1716030270898,1716030270968,GET_mainPage,70,1,0,200
1716030270918,1716030270977,GET_category,59,1,0,200
1716030270877,1716030270977,GET_mainPage,100,1,0,200
1716030270927,1716030270982,GET_mainPage,55,1,0,200
1716030270881,1716030270982,GET_category,101,1,0,200
1716030270927,1716030270992,GET_category,65,1,0,200
1716030270918,1716030270999,GET_category,81,1,0,200
1716030270897,1716030270999,GET_category,102,1,0,200
1716030270947,1716030271007,GET_mainPage,60,1,0,200
1716030270907,1716030271007,GET_mainPage,100,1,0,200
1716030270927,1716030271007,GET_category,80,1,0,200
1716030270915,1716030271013,GET_mainPage,98,1,0,200
1716030270957,1716030271015,GET_mainPage,58,1,0,200
1716030270953,1716030271020,GET_card,67,1,0,200
1716030270968,1716030271026,GET_category,58,1,0,200
1716030270937,1716030271027,GET_mainPage,90,1,0,200
1716030270963,1716030271037,GET_category,74,1,0,200
1716030270977,1716030271045,GET_category,68,1,0,200
1716030270992,1716030271049,GET_card,57,1,0,200
1716030270968,1716030271052,GET_card,84,1,0,200
1716030270963,1716030271054,GET_category,91,1,0,200
1716030270999,1716030271057,GET_card,58,1,0,200
1716030270977,1716030271057,GET_mainPage,80,1,0,200
1716030270982,1716030271057,GET_category,75,1,0,200
1716030271008,1716030271058,GET_category,50,1,0,200
1716030271013,1716030271066,GET_category,53,1,0,200
1716030270977,1716030271067,GET_card,90,1,0,200
1716030270968,1716030271070,GET_mainPage,102,1,0,200
1716030271007,1716030271074,GET_mainPage,67,1,0,200
1716030270982,1716030271076,GET_card,94,1,0,200
1716030271026,1716030271078,GET_mainPage,52,1,0,200
1716030270999,1716030271078,GET_card,79,1,0,200
1716030270982,1716030271080,GET_mainPage,98,1,0,200
1716030271008,1716030271083,GET_card,75,1,0,200
1716030270997,1716030271087,GET_mainPage,90,1,0,200
1716030271016,1716030271091,GET_mainPage,75,1,0,200
1716030271020,1716030271091,POST_card,71,1,0,200
1716030271026,1716030271091,GET_card,65,1,0,200
1716030271027,1716030271092,GET_category,65,1,0,200
1716030271007,1716030271107,GET_category,100,1,0,200
1716030271045,1716030271112,GET_mainPage,67,1,0,200
1716030271052,1716030271113,POST_card,61,1,0,200
1716030271058,1716030271114,GET_card,56,1,0,200
1716030271037,1716030271114,GET_card,77,1,0,200
1716030271015,1716030271120,GET_category,105,1,0,200
1716030271046,1716030271120,GET_card,74,1,0,200
1716030271037,1716030271126,GET_mainPage,89,1,0,200
1716030271070,1716030271127,GET_category,57,1,0,200
1716030271049,1716030271127,POST_card,78,1,0,200
1716030271057,1716030271137,GET_category,80,1,0,200
1716030271079,1716030271139,GET_category,60,1,0,200
1716030271057,1716030271140,POST_card,83,1,0,200
1716030271087,1716030271140,GET_category,53,1,0,200
1716030271057,1716030271142,GET_card,85,1,0,200
1716030271058,1716030271144,GET_mainPage,86,1,0,200
1716030271091,1716030271147,POST_confirm,56,1,0,200
1716030271067,1716030271149,POST_card,82,1,0,200
1716030271079,1716030271149,POST_card,70,1,0,200
1716030271080,1716030271158,GET_category,78,1,0,200
1716030271054,1716030271159,GET_card,105,1,0,200
1716030271076,1716030271163,POST_card,87,1,0,200
1716030271107,1716030271165,GET_card,58,1,0,200
1716030271067,1716030271165,GET_mainPage,98,1,0,200
1716030271067,1716030271167,GET_card,100,1,0,200
1716030271074,1716030271173,GET_category,99,1,0,200
1716030271074,1716030271176,GET_mainPage,102,1,0,200
1716030271083,1716030271177,POST_card,94,1,0,200
1716030271097,1716030271177,GET_mainPage,80,1,0,200
1716030271082,1716030271177,GET_mainPage,95,1,0,200
1716030271091,1716030271177,POST_card,86,1,0,200
1716030271114,1716030271177,POST_card,63,1,0,200
1716030271115,1716030271187,GET_mainPage,72,1,0,200
1716030271092,1716030271187,GET_card,95,1,0,200
1716030271091,1716030271190,GET_category,99,1,0,200
1716030271127,1716030271190,POST_confirm,63,1,0,200
1716030271107,1716030271190,GET_mainPage,83,1,0,200
1716030271112,1716030271193,GET_category,81,1,0,200
1716030271126,1716030271200,GET_mainPage,74,1,0,200
1716030271140,1716030271205,POST_confirm,65,1,0,200
1716030271127,1716030271205,GET_card,78,1,0,200
1716030271147,1716030271205,GET_mainPage,58,1,0,200
1716030271113,1716030271207,POST_confirm,94,1,0,200
1716030271114,1716030271212,POST_card,98,1,0,200
1716030271137,1716030271212,GET_card,75,1,0,200
1716030271138,1716030271213,GET_mainPage,75,1,0,200
1716030271126,1716030271213,GET_card,87,1,0,200
1716030271126,1716030271213,GET_category,87,1,0,200
1716030271120,1716030271213,POST_card,93,1,0,200
1716030271149,1716030271213,POST_confirm,64,1,0,200
1716030271142,1716030271220,POST_card,78,1,0,200
1716030271158,1716030271225,GET_card,67,1,0,200
1716030271144,1716030271225,GET_category,81,1,0,200
1716030271165,1716030271230,POST_card,65,1,0,200
1716030271139,1716030271231,GET_card,92,1,0,200
1716030271177,1716030271231,POST_confirm,54,1,0,200
1716030271155,1716030271231,GET_mainPage,76,1,0,200
1716030271177,1716030271232,GET_category,55,1,0,200
1716030271141,1716030271232,GET_card,91,1,0,200
1716030271164,1716030271232,GET_mainPage,68,1,0,200
1716030271176,1716030271238,GET_category,62,1,0,200
1716030271187,1716030271242,GET_mainPage,55,1,0,200
1716030271190,1716030271242,GET_card,52,1,0,200
1716030271147,1716030271249,GET_mainPage,102,1,0,200
1716030271165,1716030271254,GET_category,89,1,0,200
1716030271177,1716030271254,GET_category,77,1,0,200
1716030271159,1716030271254,POST_card,95,1,0,200
1716030271163,1716030271256,POST_confirm,93,1,0,200
1716030271177,1716030271257,GET_mainPage,80,1,0,200
1716030271190,1716030271257,GET_mainPage,67,1,0,200
1716030271167,1716030271263,POST_card,96,1,0,200
1716030271190,1716030271263,GET_category,73,1,0,200
1716030271150,1716030271264,POST_confirm,114,1,0,200
1716030271187,1716030271265,POST_card,78,1,0,200
1716030271213,1716030271271,POST_card,58,1,0,200
1716030271194,1716030271271,GET_mainPage,77,1,0,200
1716030271173,1716030271272,GET_card,99,1,0,200
1716030271200,1716030271272,GET_category,72,1,0,200
1716030271213,1716030271275,GET_category,62,1,0,200
1716030271205,1716030271278,POST_card,73,1,0,200
1716030271193,1716030271278,GET_card,85,1,0,200
1716030271226,1716030271282,GET_mainPage,56,1,0,200
1716030271177,1716030271282,POST_confirm,105,1,0,200
1716030271187,1716030271282,GET_category,95,1,0,200
1716030271225,1716030271286,POST_card,61,1,0,200
1716030271177,1716030271287,POST_confirm,110,1,0,200
1716030271213,1716030271287,GET_mainPage,74,1,0,200
1716030271207,1716030271288,GET_mainPage,81,1,0,200
1716030271205,1716030271288,GET_mainPage,83,1,0,200
1716030271232,1716030271288,GET_category,56,1,0,200
1716030271232,1716030271288,GET_category,56,1,0,200
1716030271232,1716030271288,POST_card,56,1,0,200
1716030271213,1716030271290,GET_mainPage,77,1,0,200
1716030271213,1716030271290,GET_card,77,1,0,200
1716030271232,1716030271293,POST_card,61,1,0,200
1716030271205,1716030271293,GET_category,88,1,0,200
1716030271232,1716030271295,GET_card,63,1,0,200
1716030271242,1716030271295,POST_card,53,1,0,200
1716030271212,1716030271305,POST_card,93,1,0,200
1716030271225,1716030271305,GET_card,80,1,0,200
1716030271232,1716030271306,GET_mainPage,74,1,0,200
1716030271207,1716030271307,GET_mainPage,100,1,0,200
1716030271257,1716030271313,GET_category,56,1,0,200
1716030271254,1716030271313,GET_card,59,1,0,200
1716030271239,1716030271314,GET_card,75,1,0,200
1716030271247,1716030271320,GET_mainPage,73,1,0,200
1716030271231,1716030271323,POST_confirm,92,1,0,200
1716030271263,1716030271323,GET_card,60,1,0,200
1716030271242,1716030271326,GET_category,84,1,0,200
1716030271275,1716030271326,GET_card,51,1,0,200
1716030271233,1716030271327,GET_mainPage,94,1,0,200
1716030271249,1716030271330,GET_category,81,1,0,200
1716030271271,1716030271332,GET_category,61,1,0,200
1716030271264,1716030271332,GET_mainPage,68,1,0,200
1716030271257,1716030271336,GET_category,79,1,0,200
1716030271257,1716030271338,GET_mainPage,81,1,0,200
1716030271278,1716030271339,POST_card,61,1,0,200
1716030271282,1716030271344,GET_mainPage,62,1,0,200
1716030271282,1716030271348,GET_card,66,1,0,200
1716030271221,1716030271349,POST_confirm,128,1,0,200
1716030271290,1716030271349,GET_category,59,1,0,200
1716030271257,1716030271356,GET_mainPage,99,1,0,200
1716030271293,1716030271356,GET_mainPage,63,1,0,200
1716030271293,1716030271357,GET_card,64,1,0,200
1716030271254,1716030271358,GET_card,104,1,0,200
1716030271282,1716030271361,GET_category,79,1,0,200
1716030271263,1716030271362,GET_mainPage,99,1,0,200
1716030271288,1716030271364,GET_card,76,1,0,200
1716030271278,1716030271365,GET_mainPage,87,1,0,200
1716030271272,1716030271365,POST_card,93,1,0,200
1716030271288,1716030271365,GET_category,77,1,0,200
1716030271272,1716030271365,GET_card,93,1,0,200
1716030271288,1716030271367,GET_card,79,1,0,200
1716030271307,1716030271367,GET_mainPage,60,1,0,200
1716030271295,1716030271372,POST_card,77,1,0,200
1716030271287,1716030271372,GET_category,85,1,0,200
1716030271287,1716030271381,GET_mainPage,94,1,0,200
1716030271307,1716030271382,GET_category,75,1,0,200
1716030271286,1716030271382,GET_mainPage,96,1,0,200
1716030271330,1716030271385,GET_card,55,1,0,200
1716030271263,1716030271389,POST_confirm,126,1,0,200
1716030271288,1716030271389,GET_category,101,1,0,200
1716030271290,1716030271392,POST_card,102,1,0,200
1716030271313,1716030271396,POST_card,83,1,0,200
1716030271314,1716030271396,POST_card,82,1,0,200
1716030271332,1716030271397,GET_card,65,1,0,200
1716030271306,1716030271397,GET_category,91,1,0,200
1716030271305,1716030271397,POST_card,92,1,0,200
1716030271212,1716030271397,POST_confirm,185,1,0,200
1716030271317,1716030271397,GET_mainPage,80,1,0,200
1716030271265,1716030271398,POST_confirm,133,1,0,200
1716030271323,1716030271398,GET_mainPage,75,1,0,200
1716030271326,1716030271398,POST_card,72,1,0,200
1716030271344,1716030271399,GET_category,55,1,0,200
1716030271323,1716030271399,POST_card,76,1,0,200
1716030271320,1716030271399,GET_category,79,1,0,200
1716030271348,1716030271399,POST_card,51,1,0,200
1716030271327,1716030271404,GET_category,77,1,0,200
1716030271286,1716030271404,POST_confirm,118,1,0,200
1716030271326,1716030271405,GET_mainPage,79,1,0,200
1716030271347,1716030271405,GET_mainPage,58,1,0,200
1716030271254,1716030271405,POST_confirm,151,1,0,200
1716030271326,1716030271407,GET_card,81,1,0,200
1716030271313,1716030271407,GET_card,94,1,0,200
1716030271332,1716030271411,GET_category,79,1,0,200
1716030271357,1716030271413,POST_card,56,1,0,200
1716030271213,1716030271414,POST_confirm,201,1,0,200
1716030271349,1716030271415,GET_card,66,1,0,200
1716030271358,1716030271415,POST_card,57,1,0,200
1716030271336,1716030271420,GET_mainPage,84,1,0,200
1716030271365,1716030271422,POST_card,57,1,0,200
1716030271356,1716030271427,GET_category,71,1,0,200
1716030271366,1716030271430,POST_card,64,1,0,200
1716030271339,1716030271430,GET_category,91,1,0,200
1716030271336,1716030271436,GET_card,100,1,0,200
1716030271278,1716030271439,POST_confirm,161,1,0,200
1716030271305,1716030271439,POST_confirm,134,1,0,200
1716030271362,1716030271440,GET_category,78,1,0,200
1716030271271,1716030271445,POST_confirm,174,1,0,200
1716030271381,1716030271445,GET_category,64,1,0,200
1716030271357,1716030271446,GET_mainPage,89,1,0,200
1716030271356,1716030271446,GET_category,90,1,0,200
1716030271367,1716030271449,POST_card,82,1,0,200
