startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1716030663723,1716030663779,POST_card,56,1,0,200
1716030662095,1716030663779,POST_confirm,1684,1,0,200
1716030663686,1716030663782,GET_category,96,0,1,503
1716030663718,1716030663783,GET_card,65,1,0,200
1716030663691,1716030663797,GET_mainPage,106,1,0,200
1716030662918,1716030663798,POST_confirm,880,1,0,200
1716030663677,1716030663798,GET_mainPage,121,1,0,200
1716030662447,1716030663802,POST_confirm,1355,1,0,200
1716030662949,1716030663802,POST_confirm,853,1,0,200
1716030663746,1716030663804,POST_card,58,1,0,200
1716030663717,1716030663805,GET_card,88,1,0,200
1716030663741,1716030663808,POST_card,67,1,0,200
1716030663172,1716030663813,POST_confirm,641,1,0,200
1716030663723,1716030663819,GET_mainPage,96,1,0,200
1716030662278,1716030663819,POST_confirm,1541,1,0,200
1716030663747,1716030663827,GET_mainPage,80,1,0,200
1716030663724,1716030663827,GET_mainPage,103,1,0,200
1716030663767,1716030663829,GET_card,62,1,0,200
1716030663759,1716030663829,GET_category,70,0,1,503
1716030663771,1716030663830,GET_category,59,0,1,503
1716030663750,1716030663835,POST_card,85,1,0,200
1716030663032,1716030663836,POST_confirm,804,1,0,200
1716030663759,1716030663835,POST_card,76,1,0,200
1716030663740,1716030663836,GET_mainPage,96,1,0,200
1716030663738,1716030663842,GET_card,104,1,0,200
1716030663755,1716030663842,GET_card,87,1,0,200
1716030663761,1716030663849,GET_card,88,1,0,200
1716030663750,1716030663851,GET_mainPage,101,1,0,200
1716030663753,1716030663857,GET_card,104,1,0,200
1716030663763,1716030663858,GET_category,95,0,1,503
1716030661980,1716030663859,POST_confirm,1879,1,0,200
1716030663782,1716030663872,GET_card,90,1,0,200
1716030663758,1716030663877,GET_mainPage,119,1,0,200
1716030663047,1716030663879,POST_confirm,832,1,0,200
1716030663779,1716030663880,GET_mainPage,101,1,0,200
1716030663806,1716030663880,POST_card,74,1,0,200
1716030663004,1716030663881,POST_confirm,877,1,0,200
1716030663783,1716030663887,POST_card,104,1,0,200
1716030663802,1716030663887,GET_mainPage,85,1,0,200
1716030663819,1716030663888,GET_category,69,0,1,503
1716030663797,1716030663889,GET_category,92,0,1,503
1716030663798,1716030663891,GET_category,93,0,1,503
1716030663777,1716030663895,GET_mainPage,118,1,0,200
1716030663798,1716030663895,GET_mainPage,97,1,0,200
1716030663827,1716030663895,GET_category,68,0,1,503
1716030663830,1716030663902,GET_card,72,1,0,200
1716030663849,1716030663907,POST_card,58,1,0,200
1716030663836,1716030663907,GET_category,71,0,1,503
1716030663813,1716030663910,GET_mainPage,97,1,0,200
1716030663842,1716030663915,POST_card,73,1,0,200
1716030663829,1716030663915,GET_card,86,1,0,200
1716030663829,1716030663918,POST_card,89,1,0,200
1716030663836,1716030663920,GET_mainPage,84,1,0,200
1716030662346,1716030663921,POST_confirm,1575,1,0,200
1716030663857,1716030663921,POST_card,64,1,0,200
1716030663802,1716030663921,GET_mainPage,119,1,0,200
1716030663122,1716030663921,POST_confirm,799,1,0,200
1716030663819,1716030663921,GET_mainPage,102,1,0,200
1716030663842,1716030663921,POST_card,79,1,0,200
1716030662097,1716030663921,POST_confirm,1824,1,0,200
1716030663873,1716030663928,POST_card,55,1,0,200
1716030663827,1716030663929,GET_category,102,0,1,503
1716030663889,1716030663942,GET_card,53,1,0,200
1716030663859,1716030663947,GET_card,88,1,0,200
1716030663896,1716030663951,GET_card,55,1,0,200
1716030663851,1716030663953,GET_category,102,0,1,503
1716030663896,1716030663956,GET_category,60,0,1,503
1716030663859,1716030663959,GET_mainPage,100,1,0,200
1716030663877,1716030663959,GET_category,82,0,1,503
1716030663880,1716030663963,GET_category,83,0,1,503
1716030663888,1716030663963,GET_category,75,0,1,503
1716030663888,1716030663963,GET_card,75,1,0,200
1716030663896,1716030663966,GET_category,70,0,1,503
1716030662007,1716030663972,POST_confirm,1965,1,0,200
1716030663891,1716030663972,GET_card,81,1,0,200
1716030663881,1716030663977,GET_mainPage,96,1,0,200
1716030663907,1716030663981,GET_card,74,1,0,200
1716030663920,1716030663986,GET_category,66,0,1,503
1716030662023,1716030663991,POST_confirm,1968,1,0,200
1716030663921,1716030663992,GET_category,71,0,1,503
1716030663879,1716030663995,GET_mainPage,116,1,0,200
1716030663921,1716030663998,GET_mainPage,77,1,0,200
1716030663942,1716030663998,POST_card,56,1,0,200
1716030663915,1716030664000,POST_card,85,1,0,200
1716030663910,1716030664000,GET_category,90,0,1,503
1716030663921,1716030664000,GET_mainPage,79,1,0,200
1716030663902,1716030664000,POST_card,98,1,0,200
1716030662378,1716030664001,POST_confirm,1623,1,0,200
1716030663929,1716030664006,GET_card,77,1,0,200
1716030663956,1716030664013,GET_card,57,1,0,200
1716030663951,1716030664013,POST_card,62,1,0,200
1716030663921,1716030664013,GET_category,92,0,1,503
1716030663963,1716030664021,GET_card,58,1,0,200
1716030663963,1716030664021,GET_card,58,1,0,200
1716030663921,1716030664022,GET_mainPage,101,1,0,200
1716030663959,1716030664022,GET_card,63,1,0,200
1716030663953,1716030664029,GET_card,76,1,0,200
1716030663963,1716030664029,POST_card,66,1,0,200
1716030663972,1716030664035,POST_card,63,1,0,200
1716030663986,1716030664041,GET_card,55,1,0,200
1716030663981,1716030664042,POST_card,61,1,0,200
1716030662463,1716030664047,POST_confirm,1584,1,0,200
1716030663947,1716030664048,POST_card,101,1,0,200
1716030663972,1716030664053,GET_mainPage,81,1,0,200
1716030663977,1716030664056,GET_category,79,0,1,503
1716030664000,1716030664056,GET_category,56,0,1,503
1716030663995,1716030664056,GET_category,61,0,1,503
1716030663959,1716030664056,GET_category,97,0,1,503
1716030663966,1716030664064,GET_card,98,1,0,200
1716030663998,1716030664067,GET_category,69,0,1,503
1716030662415,1716030664071,POST_confirm,1656,1,0,200
1716030663991,1716030664075,GET_mainPage,84,1,0,200
1716030662767,1716030664082,POST_confirm,1315,1,0,200
1716030664021,1716030664084,POST_card,63,1,0,200
1716030664021,1716030664085,POST_card,64,1,0,200
1716030664013,1716030664089,POST_card,76,1,0,200
1716030664006,1716030664089,POST_card,83,1,0,200
1716030663992,1716030664094,GET_card,102,1,0,200
1716030664001,1716030664094,GET_mainPage,93,1,0,200
1716030662438,1716030664097,POST_confirm,1659,1,0,200
1716030662322,1716030664097,POST_confirm,1775,1,0,200
1716030664000,1716030664097,GET_card,97,1,0,200
1716030664013,1716030664108,GET_card,95,1,0,200
1716030664057,1716030664113,GET_card,56,1,0,200
1716030664053,1716030664115,GET_category,62,0,1,503
1716030663166,1716030664116,POST_confirm,950,1,0,200
1716030664023,1716030664118,POST_card,95,1,0,200
1716030664022,1716030664119,GET_category,97,0,1,503
1716030664029,1716030664121,POST_card,92,1,0,200
1716030664064,1716030664121,POST_card,57,1,0,200
1716030664057,1716030664123,GET_card,66,1,0,200
1716030664057,1716030664130,GET_card,73,1,0,200
1716030664041,1716030664142,POST_card,101,1,0,200
1716030664057,1716030664146,GET_card,89,1,0,200
1716030662230,1716030664152,POST_confirm,1922,1,0,200
1716030664071,1716030664158,GET_mainPage,87,1,0,200
1716030664067,1716030664161,GET_card,94,1,0,200
1716030664076,1716030664163,GET_category,87,0,1,503
1716030664109,1716030664166,POST_card,57,1,0,200
1716030664094,1716030664166,POST_card,72,1,0,200
1716030664047,1716030664166,GET_mainPage,119,1,0,200
1716030664097,1716030664168,GET_mainPage,71,1,0,200
1716030664095,1716030664170,GET_category,75,0,1,503
1716030664097,1716030664171,POST_card,74,1,0,200
1716030662742,1716030664177,POST_confirm,1435,1,0,200
1716030664097,1716030664178,GET_mainPage,81,1,0,200
1716030664123,1716030664180,POST_card,57,1,0,200
1716030662397,1716030664183,POST_confirm,1786,1,0,200
1716030663088,1716030664186,POST_confirm,1098,1,0,200
1716030664082,1716030664186,GET_mainPage,104,1,0,200
1716030664130,1716030664197,POST_card,67,1,0,200
1716030664115,1716030664197,GET_card,82,1,0,200
1716030664113,1716030664197,POST_card,84,1,0,200
1716030663169,1716030664202,POST_confirm,1033,1,0,200
1716030662681,1716030664202,POST_confirm,1521,1,0,200
1716030664119,1716030664216,GET_card,97,1,0,200
1716030664161,1716030664224,POST_card,63,1,0,200
1716030663301,1716030664224,POST_confirm,923,1,0,200
1716030664171,1716030664225,GET_card,54,1,0,200
1716030662727,1716030664227,POST_confirm,1500,1,0,200
1716030664146,1716030664230,POST_card,84,1,0,200
1716030664116,1716030664231,GET_mainPage,115,1,0,200
1716030664152,1716030664235,GET_mainPage,83,1,0,200
1716030664168,1716030664240,GET_category,72,0,1,503
1716030664186,1716030664246,GET_category,60,0,1,503
1716030664163,1716030664248,GET_card,85,1,0,200
1716030664158,1716030664261,GET_category,103,0,1,503
1716030662489,1716030664260,POST_confirm,1771,1,0,200
1716030662604,1716030664262,POST_confirm,1658,1,0,200
1716030664178,1716030664266,GET_category,88,0,1,503
1716030664167,1716030664272,GET_category,105,0,1,503
1716030664183,1716030664280,GET_mainPage,97,1,0,200
